sample,day_count,expiry_assumption,expiry_adjustment_days,maturity_lower_days,maturity_upper_days,volume_threshold,observations,currencies,first_date,last_date,corr,rmse,mean_gap,median_gap,std_gap,abs_median_gap
advanced,365,third_wednesday,0,60,80,1000,192,7,2010-03-31,2025-06-30,0.7293896654,1.307393926,0.1116682516,0.1486004987,1.306021782,0.1486004987
advanced,360,last_trade_friday,-5,50,95,20000,290,7,2010-03-31,2025-06-30,0.7362766647,1.312363238,0.3725567828,0.2184684097,1.260546685,0.2184684097
advanced,360,last_trade_friday,-5,55,95,20000,290,7,2010-03-31,2025-06-30,0.7362766647,1.312363238,0.3725567828,0.2184684097,1.260546685,0.2184684097
advanced,360,last_trade_friday,-5,60,95,20000,290,7,2010-03-31,2025-06-30,0.7362766647,1.312363238,0.3725567828,0.2184684097,1.260546685,0.2184684097
advanced,360,last_trade_friday,-5,65,95,20000,290,7,2010-03-31,2025-06-30,0.7362766647,1.312363238,0.3725567828,0.2184684097,1.260546685,0.2184684097
advanced,360,last_trade_friday,-5,60,90,20000,290,7,2010-03-31,2025-06-30,0.7362766647,1.312363238,0.3725567828,0.2184684097,1.260546685,0.2184684097
advanced,360,last_trade_friday,-5,60,85,20000,290,7,2010-03-31,2025-06-30,0.7362766647,1.312363238,0.3725567828,0.2184684097,1.260546685,0.2184684097
advanced,360,last_trade_friday,-5,60,80,20000,290,7,2010-03-31,2025-06-30,0.7362766647,1.312363238,0.3725567828,0.2184684097,1.260546685,0.2184684097
advanced,360,last_trade_monday,-2,50,95,5000,363,7,2010-03-31,2025-06-30,0.7601727096,1.312993826,0.3458136223,0.2271237857,1.268383883,0.2271237857
advanced,360,third_wednesday,0,55,95,5000,343,7,2010-03-31,2025-06-30,0.7563483682,1.313825478,0.3629350663,0.2182624913,1.264546384,0.2182624913
advanced,360,third_wednesday,0,60,95,5000,343,7,2010-03-31,2025-06-30,0.7563483682,1.313825478,0.3629350663,0.2182624913,1.264546384,0.2182624913
advanced,360,third_wednesday,0,65,95,5000,343,7,2010-03-31,2025-06-30,0.7563483682,1.313825478,0.3629350663,0.2182624913,1.264546384,0.2182624913
advanced,360,third_wednesday,0,70,95,5000,343,7,2010-03-31,2025-06-30,0.7563483682,1.313825478,0.3629350663,0.2182624913,1.264546384,0.2182624913
advanced,360,third_wednesday,0,60,90,5000,343,7,2010-03-31,2025-06-30,0.7563483682,1.313825478,0.3629350663,0.2182624913,1.264546384,0.2182624913
advanced,360,third_wednesday,0,60,85,5000,343,7,2010-03-31,2025-06-30,0.7563483682,1.313825478,0.3629350663,0.2182624913,1.264546384,0.2182624913
advanced,360,third_wednesday,0,70,90,5000,343,7,2010-03-31,2025-06-30,0.7563483682,1.313825478,0.3629350663,0.2182624913,1.264546384,0.2182624913
advanced,360,last_trade_monday,-2,50,95,2500,371,7,2010-03-31,2025-06-30,0.7556137789,1.314990583,0.3421817789,0.2346195958,1.271404311,0.2346195958
advanced,360,third_wednesday,0,55,95,2500,351,7,2010-03-31,2025-06-30,0.751495237,1.315382466,0.359126998,0.2215672991,1.267215,0.2215672991
advanced,360,third_wednesday,0,60,95,2500,351,7,2010-03-31,2025-06-30,0.751495237,1.315382466,0.359126998,0.2215672991,1.267215,0.2215672991
advanced,360,third_wednesday,0,65,95,2500,351,7,2010-03-31,2025-06-30,0.751495237,1.315382466,0.359126998,0.2215672991,1.267215,0.2215672991
advanced,360,third_wednesday,0,70,95,2500,351,7,2010-03-31,2025-06-30,0.751495237,1.315382466,0.359126998,0.2215672991,1.267215,0.2215672991
advanced,360,third_wednesday,0,60,90,2500,351,7,2010-03-31,2025-06-30,0.751495237,1.315382466,0.359126998,0.2215672991,1.267215,0.2215672991
advanced,360,third_wednesday,0,60,85,2500,351,7,2010-03-31,2025-06-30,0.751495237,1.315382466,0.359126998,0.2215672991,1.267215,0.2215672991
advanced,360,third_wednesday,0,70,90,2500,351,7,2010-03-31,2025-06-30,0.751495237,1.315382466,0.359126998,0.2215672991,1.267215,0.2215672991
advanced,360,last_trade_friday,-5,45,95,5000,392,7,2010-03-31,2025-06-30,0.7697454374,1.317262252,0.3512163415,0.2184684097,1.271199922,0.2184684097
advanced,365,last_trade_friday,-5,50,95,20000,290,7,2010-03-31,2025-06-30,0.7362766647,1.318933448,0.3715399148,0.2230065285,1.267708644,0.2230065285
advanced,365,last_trade_friday,-5,55,95,20000,290,7,2010-03-31,2025-06-30,0.7362766647,1.318933448,0.3715399148,0.2230065285,1.267708644,0.2230065285
advanced,365,last_trade_friday,-5,60,95,20000,290,7,2010-03-31,2025-06-30,0.7362766647,1.318933448,0.3715399148,0.2230065285,1.267708644,0.2230065285
advanced,365,last_trade_friday,-5,65,95,20000,290,7,2010-03-31,2025-06-30,0.7362766647,1.318933448,0.3715399148,0.2230065285,1.267708644,0.2230065285
advanced,365,last_trade_friday,-5,60,90,20000,290,7,2010-03-31,2025-06-30,0.7362766647,1.318933448,0.3715399148,0.2230065285,1.267708644,0.2230065285
advanced,365,last_trade_friday,-5,60,85,20000,290,7,2010-03-31,2025-06-30,0.7362766647,1.318933448,0.3715399148,0.2230065285,1.267708644,0.2230065285
advanced,365,last_trade_friday,-5,60,80,20000,290,7,2010-03-31,2025-06-30,0.7362766647,1.318933448,0.3715399148,0.2230065285,1.267708644,0.2230065285
advanced,365,third_wednesday,0,55,95,5000,343,7,2010-03-31,2025-06-30,0.7563483682,1.319222853,0.3638527493,0.2297114982,1.269906197,0.2297114982
advanced,365,third_wednesday,0,60,95,5000,343,7,2010-03-31,2025-06-30,0.7563483682,1.319222853,0.3638527493,0.2297114982,1.269906197,0.2297114982
advanced,365,third_wednesday,0,65,95,5000,343,7,2010-03-31,2025-06-30,0.7563483682,1.319222853,0.3638527493,0.2297114982,1.269906197,0.2297114982
advanced,365,third_wednesday,0,70,95,5000,343,7,2010-03-31,2025-06-30,0.7563483682,1.319222853,0.3638527493,0.2297114982,1.269906197,0.2297114982
advanced,365,third_wednesday,0,60,90,5000,343,7,2010-03-31,2025-06-30,0.7563483682,1.319222853,0.3638527493,0.2297114982,1.269906197,0.2297114982
advanced,365,third_wednesday,0,60,85,5000,343,7,2010-03-31,2025-06-30,0.7563483682,1.319222853,0.3638527493,0.2297114982,1.269906197,0.2297114982
advanced,365,third_wednesday,0,70,90,5000,343,7,2010-03-31,2025-06-30,0.7563483682,1.319222853,0.3638527493,0.2297114982,1.269906197,0.2297114982
advanced,365,last_trade_monday,-2,50,95,5000,363,7,2010-03-31,2025-06-30,0.7601727096,1.319409877,0.3466362649,0.2126417295,1.274818715,0.2126417295
advanced,360,last_trade_friday,-5,45,95,2500,400,7,2010-03-31,2025-06-30,0.7655312285,1.319811644,0.3471463065,0.2297844742,1.274933668,0.2297844742
advanced,360,third_wednesday,0,60,80,0,245,7,2010-03-31,2025-06-30,0.677427461,1.320341089,0.193372932,0.1844438816,1.308777645,0.1844438816
advanced,365,third_wednesday,0,55,95,2500,351,7,2010-03-31,2025-06-30,0.751495237,1.320915792,0.3598091885,0.2327714216,1.272780884,0.2327714216
advanced,365,third_wednesday,0,60,95,2500,351,7,2010-03-31,2025-06-30,0.751495237,1.320915792,0.3598091885,0.2327714216,1.272780884,0.2327714216
advanced,365,third_wednesday,0,65,95,2500,351,7,2010-03-31,2025-06-30,0.751495237,1.320915792,0.3598091885,0.2327714216,1.272780884,0.2327714216
advanced,365,third_wednesday,0,70,95,2500,351,7,2010-03-31,2025-06-30,0.751495237,1.320915792,0.3598091885,0.2327714216,1.272780884,0.2327714216
advanced,365,third_wednesday,0,60,90,2500,351,7,2010-03-31,2025-06-30,0.751495237,1.320915792,0.3598091885,0.2327714216,1.272780884,0.2327714216
advanced,365,third_wednesday,0,60,85,2500,351,7,2010-03-31,2025-06-30,0.751495237,1.320915792,0.3598091885,0.2327714216,1.272780884,0.2327714216
advanced,365,third_wednesday,0,70,90,2500,351,7,2010-03-31,2025-06-30,0.751495237,1.320915792,0.3598091885,0.2327714216,1.272780884,0.2327714216
advanced,365,last_trade_monday,-2,50,95,2500,371,7,2010-03-31,2025-06-30,0.7556137789,1.321526843,0.3427781422,0.2363304639,1.278021468,0.2363304639
advanced,360,last_trade_monday,-2,55,95,5000,343,7,2010-03-31,2025-06-30,0.7562091223,1.324687501,0.3645980532,0.2400976486,1.275385248,0.2400976486
advanced,360,last_trade_monday,-2,60,95,5000,343,7,2010-03-31,2025-06-30,0.7562091223,1.324687501,0.3645980532,0.2400976486,1.275385248,0.2400976486
advanced,360,last_trade_monday,-2,65,95,5000,343,7,2010-03-31,2025-06-30,0.7562091223,1.324687501,0.3645980532,0.2400976486,1.275385248,0.2400976486
advanced,360,last_trade_monday,-2,70,95,5000,343,7,2010-03-31,2025-06-30,0.7562091223,1.324687501,0.3645980532,0.2400976486,1.275385248,0.2400976486
advanced,360,last_trade_monday,-2,60,90,5000,343,7,2010-03-31,2025-06-30,0.7562091223,1.324687501,0.3645980532,0.2400976486,1.275385248,0.2400976486
advanced,360,last_trade_monday,-2,60,85,5000,343,7,2010-03-31,2025-06-30,0.7562091223,1.324687501,0.3645980532,0.2400976486,1.275385248,0.2400976486
advanced,360,last_trade_monday,-2,60,80,5000,343,7,2010-03-31,2025-06-30,0.7562091223,1.324687501,0.3645980532,0.2400976486,1.275385248,0.2400976486
advanced,360,last_trade_monday,-2,70,90,5000,343,7,2010-03-31,2025-06-30,0.7562091223,1.324687501,0.3645980532,0.2400976486,1.275385248,0.2400976486
advanced,365,last_trade_friday,-5,45,95,5000,392,7,2010-03-31,2025-06-30,0.7697454374,1.325477605,0.3522362345,0.2407890757,1.279451651,0.2407890757
advanced,360,last_trade_monday,-2,55,95,2500,351,7,2010-03-31,2025-06-30,0.7513478222,1.326514388,0.3603311321,0.2447091491,1.278459415,0.2447091491
advanced,360,last_trade_monday,-2,60,95,2500,351,7,2010-03-31,2025-06-30,0.7513478222,1.326514388,0.3603311321,0.2447091491,1.278459415,0.2447091491
advanced,360,last_trade_monday,-2,65,95,2500,351,7,2010-03-31,2025-06-30,0.7513478222,1.326514388,0.3603311321,0.2447091491,1.278459415,0.2447091491
advanced,360,last_trade_monday,-2,70,95,2500,351,7,2010-03-31,2025-06-30,0.7513478222,1.326514388,0.3603311321,0.2447091491,1.278459415,0.2447091491
advanced,360,last_trade_monday,-2,60,90,2500,351,7,2010-03-31,2025-06-30,0.7513478222,1.326514388,0.3603311321,0.2447091491,1.278459415,0.2447091491
advanced,360,last_trade_monday,-2,60,85,2500,351,7,2010-03-31,2025-06-30,0.7513478222,1.326514388,0.3603311321,0.2447091491,1.278459415,0.2447091491
advanced,360,last_trade_monday,-2,60,80,2500,351,7,2010-03-31,2025-06-30,0.7513478222,1.326514388,0.3603311321,0.2447091491,1.278459415,0.2447091491
advanced,360,last_trade_monday,-2,70,90,2500,351,7,2010-03-31,2025-06-30,0.7513478222,1.326514388,0.3603311321,0.2447091491,1.278459415,0.2447091491
advanced,365,last_trade_friday,-5,45,95,2500,400,7,2010-03-31,2025-06-30,0.7655312285,1.328121353,0.347944138,0.2434073072,1.283338849,0.2434073072
advanced,365,third_wednesday,0,60,80,0,245,7,2010-03-31,2025-06-30,0.677427461,1.328177617,0.1934074487,0.182313313,1.316710209,0.182313313
advanced,365,last_trade_monday,-2,55,95,5000,343,7,2010-03-31,2025-06-30,0.7562091223,1.331004847,0.3655388332,0.2398592158,1.281695989,0.2398592158
advanced,365,last_trade_monday,-2,60,95,5000,343,7,2010-03-31,2025-06-30,0.7562091223,1.331004847,0.3655388332,0.2398592158,1.281695989,0.2398592158
advanced,365,last_trade_monday,-2,65,95,5000,343,7,2010-03-31,2025-06-30,0.7562091223,1.331004847,0.3655388332,0.2398592158,1.281695989,0.2398592158
advanced,365,last_trade_monday,-2,70,95,5000,343,7,2010-03-31,2025-06-30,0.7562091223,1.331004847,0.3655388332,0.2398592158,1.281695989,0.2398592158
advanced,365,last_trade_monday,-2,60,90,5000,343,7,2010-03-31,2025-06-30,0.7562091223,1.331004847,0.3655388332,0.2398592158,1.281695989,0.2398592158
advanced,365,last_trade_monday,-2,60,85,5000,343,7,2010-03-31,2025-06-30,0.7562091223,1.331004847,0.3655388332,0.2398592158,1.281695989,0.2398592158
advanced,365,last_trade_monday,-2,60,80,5000,343,7,2010-03-31,2025-06-30,0.7562091223,1.331004847,0.3655388332,0.2398592158,1.281695989,0.2398592158
advanced,365,last_trade_monday,-2,70,90,5000,343,7,2010-03-31,2025-06-30,0.7562091223,1.331004847,0.3655388332,0.2398592158,1.281695989,0.2398592158
advanced,365,last_trade_monday,-2,55,95,2500,351,7,2010-03-31,2025-06-30,0.7513478222,1.332960166,0.3610300467,0.2497369522,1.28496857,0.2497369522
advanced,365,last_trade_monday,-2,60,95,2500,351,7,2010-03-31,2025-06-30,0.7513478222,1.332960166,0.3610300467,0.2497369522,1.28496857,0.2497369522
advanced,365,last_trade_monday,-2,65,95,2500,351,7,2010-03-31,2025-06-30,0.7513478222,1.332960166,0.3610300467,0.2497369522,1.28496857,0.2497369522
advanced,365,last_trade_monday,-2,70,95,2500,351,7,2010-03-31,2025-06-30,0.7513478222,1.332960166,0.3610300467,0.2497369522,1.28496857,0.2497369522
advanced,365,last_trade_monday,-2,60,90,2500,351,7,2010-03-31,2025-06-30,0.7513478222,1.332960166,0.3610300467,0.2497369522,1.28496857,0.2497369522
advanced,365,last_trade_monday,-2,60,85,2500,351,7,2010-03-31,2025-06-30,0.7513478222,1.332960166,0.3610300467,0.2497369522,1.28496857,0.2497369522
advanced,365,last_trade_monday,-2,60,80,2500,351,7,2010-03-31,2025-06-30,0.7513478222,1.332960166,0.3610300467,0.2497369522,1.28496857,0.2497369522
advanced,365,last_trade_monday,-2,70,90,2500,351,7,2010-03-31,2025-06-30,0.7513478222,1.332960166,0.3610300467,0.2497369522,1.28496857,0.2497369522
advanced,360,third_wednesday,0,60,80,500,216,7,2010-03-31,2025-06-30,0.7034535639,1.333300672,0.2155852076,0.2084022476,1.318812291,0.2084022476
advanced,360,third_wednesday,0,50,95,1000,418,7,2010-03-31,2025-06-30,0.7524077956,1.33404957,0.4090528053,0.2698792577,1.271310599,0.2698792577
advanced,360,third_wednesday,0,60,80,100,238,7,2010-03-31,2025-06-30,0.6777309719,1.338854372,0.1992398384,0.1998601265,1.326736765,0.1998601265
advanced,365,third_wednesday,0,50,95,1000,418,7,2010-03-31,2025-06-30,0.7524077956,1.339053416,0.4096177548,0.2913930912,1.276391356,0.2913930912
advanced,365,third_wednesday,0,60,80,500,216,7,2010-03-31,2025-06-30,0.7034535639,1.340388686,0.2161383821,0.2114315151,1.325920519,0.2114315151
advanced,360,last_trade_friday,-5,50,95,5000,343,7,2010-03-31,2025-06-30,0.7559839849,1.3450466,0.3672548605,0.2419871615,1.295827829,0.2419871615
advanced,360,last_trade_friday,-5,55,95,5000,343,7,2010-03-31,2025-06-30,0.7559839849,1.3450466,0.3672548605,0.2419871615,1.295827829,0.2419871615
advanced,360,last_trade_friday,-5,60,95,5000,343,7,2010-03-31,2025-06-30,0.7559839849,1.3450466,0.3672548605,0.2419871615,1.295827829,0.2419871615
advanced,360,last_trade_friday,-5,65,95,5000,343,7,2010-03-31,2025-06-30,0.7559839849,1.3450466,0.3672548605,0.2419871615,1.295827829,0.2419871615
advanced,360,last_trade_friday,-5,60,90,5000,343,7,2010-03-31,2025-06-30,0.7559839849,1.3450466,0.3672548605,0.2419871615,1.295827829,0.2419871615
advanced,360,last_trade_friday,-5,60,85,5000,343,7,2010-03-31,2025-06-30,0.7559839849,1.3450466,0.3672548605,0.2419871615,1.295827829,0.2419871615
advanced,360,last_trade_friday,-5,60,80,5000,343,7,2010-03-31,2025-06-30,0.7559839849,1.3450466,0.3672548605,0.2419871615,1.295827829,0.2419871615
advanced,365,third_wednesday,0,60,80,100,238,7,2010-03-31,2025-06-30,0.6777309719,1.346794266,0.1993586795,0.2027035766,1.334764628,0.2027035766
advanced,360,last_trade_friday,-5,50,95,2500,351,7,2010-03-31,2025-06-30,0.7511095781,1.347266078,0.3622510936,0.2450247324,1.299504203,0.2450247324
advanced,360,last_trade_friday,-5,55,95,2500,351,7,2010-03-31,2025-06-30,0.7511095781,1.347266078,0.3622510936,0.2450247324,1.299504203,0.2450247324
advanced,360,last_trade_friday,-5,60,95,2500,351,7,2010-03-31,2025-06-30,0.7511095781,1.347266078,0.3622510936,0.2450247324,1.299504203,0.2450247324
advanced,360,last_trade_friday,-5,65,95,2500,351,7,2010-03-31,2025-06-30,0.7511095781,1.347266078,0.3622510936,0.2450247324,1.299504203,0.2450247324
advanced,360,last_trade_friday,-5,60,90,2500,351,7,2010-03-31,2025-06-30,0.7511095781,1.347266078,0.3622510936,0.2450247324,1.299504203,0.2450247324
advanced,360,last_trade_friday,-5,60,85,2500,351,7,2010-03-31,2025-06-30,0.7511095781,1.347266078,0.3622510936,0.2450247324,1.299504203,0.2450247324
advanced,360,last_trade_friday,-5,60,80,2500,351,7,2010-03-31,2025-06-30,0.7511095781,1.347266078,0.3622510936,0.2450247324,1.299504203,0.2450247324
advanced,360,third_wednesday,0,50,95,50000,199,6,2010-03-31,2024-06-30,0.6977221749,1.348130813,0.2658456214,0.1588480383,1.324992427,0.1588480383
advanced,365,last_trade_friday,-5,50,95,5000,343,7,2010-03-31,2025-06-30,0.7559839849,1.352875766,0.3682325405,0.2455541489,1.303699671,0.2455541489
advanced,365,last_trade_friday,-5,55,95,5000,343,7,2010-03-31,2025-06-30,0.7559839849,1.352875766,0.3682325405,0.2455541489,1.303699671,0.2455541489
advanced,365,last_trade_friday,-5,60,95,5000,343,7,2010-03-31,2025-06-30,0.7559839849,1.352875766,0.3682325405,0.2455541489,1.303699671,0.2455541489
advanced,365,last_trade_friday,-5,65,95,5000,343,7,2010-03-31,2025-06-30,0.7559839849,1.352875766,0.3682325405,0.2455541489,1.303699671,0.2455541489
advanced,365,last_trade_friday,-5,60,90,5000,343,7,2010-03-31,2025-06-30,0.7559839849,1.352875766,0.3682325405,0.2455541489,1.303699671,0.2455541489
advanced,365,last_trade_friday,-5,60,85,5000,343,7,2010-03-31,2025-06-30,0.7559839849,1.352875766,0.3682325405,0.2455541489,1.303699671,0.2455541489
advanced,365,last_trade_friday,-5,60,80,5000,343,7,2010-03-31,2025-06-30,0.7559839849,1.352875766,0.3682325405,0.2455541489,1.303699671,0.2455541489
advanced,360,last_trade_monday,-2,75,95,0,308,7,2011-06-30,2025-06-30,0.7751383314,1.354731064,0.6781229622,0.3766873893,1.174702423,0.3766873893
advanced,365,last_trade_friday,-5,50,95,2500,351,7,2010-03-31,2025-06-30,0.7511095781,1.355210363,0.3629766743,0.2479395596,1.307560339,0.2479395596
advanced,365,last_trade_friday,-5,55,95,2500,351,7,2010-03-31,2025-06-30,0.7511095781,1.355210363,0.3629766743,0.2479395596,1.307560339,0.2479395596
advanced,365,last_trade_friday,-5,60,95,2500,351,7,2010-03-31,2025-06-30,0.7511095781,1.355210363,0.3629766743,0.2479395596,1.307560339,0.2479395596
advanced,365,last_trade_friday,-5,65,95,2500,351,7,2010-03-31,2025-06-30,0.7511095781,1.355210363,0.3629766743,0.2479395596,1.307560339,0.2479395596
advanced,365,last_trade_friday,-5,60,90,2500,351,7,2010-03-31,2025-06-30,0.7511095781,1.355210363,0.3629766743,0.2479395596,1.307560339,0.2479395596
advanced,365,last_trade_friday,-5,60,85,2500,351,7,2010-03-31,2025-06-30,0.7511095781,1.355210363,0.3629766743,0.2479395596,1.307560339,0.2479395596
advanced,365,last_trade_friday,-5,60,80,2500,351,7,2010-03-31,2025-06-30,0.7511095781,1.355210363,0.3629766743,0.2479395596,1.307560339,0.2479395596
advanced,365,third_wednesday,0,50,95,50000,199,6,2010-03-31,2024-06-30,0.6977221749,1.355646313,0.2705317565,0.161972278,1.331728787,0.161972278
advanced,365,last_trade_monday,-2,75,95,0,308,7,2011-06-30,2025-06-30,0.7751383314,1.356715139,0.6786018543,0.3827886155,1.176720518,0.3827886155
advanced,360,last_trade_monday,-2,75,95,100,307,7,2011-06-30,2025-06-30,0.7752964715,1.356933277,0.6801863275,0.3797424681,1.176061119,0.3797424681
advanced,365,last_trade_monday,-2,75,95,100,307,7,2011-06-30,2025-06-30,0.7752964715,1.358920593,0.6806670309,0.3880551928,1.178082487,0.3880551928
advanced,360,last_trade_monday,-2,50,95,1000,386,7,2010-03-31,2025-06-30,0.7412577701,1.362408974,0.4033016793,0.2596737932,1.303036716,0.2596737932
advanced,360,last_trade_friday,-5,45,95,1000,418,7,2010-03-31,2025-06-30,0.7523564941,1.365342294,0.4118110635,0.2933108871,1.303316902,0.2933108871
advanced,360,third_wednesday,0,55,95,1000,366,7,2010-03-31,2025-06-30,0.7367381192,1.365346478,0.4230043549,0.2722163044,1.299944388,0.2722163044
advanced,360,third_wednesday,0,60,95,1000,366,7,2010-03-31,2025-06-30,0.7367381192,1.365346478,0.4230043549,0.2722163044,1.299944388,0.2722163044
advanced,360,third_wednesday,0,65,95,1000,366,7,2010-03-31,2025-06-30,0.7367381192,1.365346478,0.4230043549,0.2722163044,1.299944388,0.2722163044
advanced,360,third_wednesday,0,70,95,1000,366,7,2010-03-31,2025-06-30,0.7367381192,1.365346478,0.4230043549,0.2722163044,1.299944388,0.2722163044
advanced,360,third_wednesday,0,60,90,1000,366,7,2010-03-31,2025-06-30,0.7367381192,1.365346478,0.4230043549,0.2722163044,1.299944388,0.2722163044
advanced,360,third_wednesday,0,60,85,1000,366,7,2010-03-31,2025-06-30,0.7367381192,1.365346478,0.4230043549,0.2722163044,1.299944388,0.2722163044
advanced,360,third_wednesday,0,70,90,1000,366,7,2010-03-31,2025-06-30,0.7367381192,1.365346478,0.4230043549,0.2722163044,1.299944388,0.2722163044
advanced,360,last_trade_monday,-2,75,95,500,293,7,2011-06-30,2025-06-30,0.7832644147,1.365356309,0.691427758,0.3797424681,1.179352581,0.3797424681
advanced,365,last_trade_monday,-2,75,95,500,293,7,2011-06-30,2025-06-30,0.7832644147,1.367221042,0.6921121144,0.3880551928,1.181116172,0.3880551928
advanced,365,last_trade_monday,-2,50,95,1000,386,7,2010-03-31,2025-06-30,0.7412577701,1.36845753,0.4038158042,0.2746508508,1.309217075,0.2746508508
