date,spot_local_per_usd,futures_local_per_usd,futures_log_basis,futures_pct_basis,ccy,yahoo_symbol,us_rate,foreign_rate,assumed_expiry_date,assumed_tau_years,rate_differential_us_minus_foreign,futures_implied_no_arbitrage_gap,futures_implied_no_arbitrage_gap_bps
2014-04-30,1.162115049,1.163467144,0.00116280137,0.1163477685,NZD,6N=F,0.0003,0.0324,2014-06-18,0.1342465753,-0.0321,0.005472116438,54.72116438
2014-04-30,10.5195,10.5318591,0.00117418553,0.1174875156,ZAR,6Z=F,0.0003,0.05732272727,2014-06-18,0.1342465753,-0.05702272727,0.008829291383,88.29291383
2014-05-31,1.075500108,1.075847248,0.0003227195371,0.03227716167,AUD,6A=F,0.0003,0.0269,2014-06-18,0.04931506849,-0.0266,0.001634500359,16.34500359
2014-05-31,2.2365,2.238889519,0.001067848467,0.106841882,BRL,6L=F,0.0003,0.108,2014-06-18,0.04931506849,-0.1077,0.006379081343,63.79081343
2014-05-31,1.0867,1.084716377,-0.001827032082,-0.1825364075,CAD,6C=F,0.0003,0.00925,2014-06-18,0.04931506849,-0.00895,-0.001385662219,-13.85662219
2014-05-31,0.8944,0.8949346296,0.0005975736455,0.05977522282,CHF,6S=F,0.0003,-0.0003160255,2014-06-18,0.04931506849,0.0006160255,0.0005671943058,5.671943058
2014-05-31,0.7331378299,0.7334604759,0.0004399923452,0.0440089156,EUR,6E=F,0.0003,0.003245714286,2014-06-18,0.04931506849,-0.002945714286,0.000585260447,5.85260447
2014-05-31,0.5965163445,0.5965875079,0.0001192911556,0.01192982711,GBP,6B=F,0.0003,0.0052744,2014-06-18,0.04931506849,-0.0049744,0.0003646040323,3.646040323
2014-05-31,101.77,101.6880221,-0.0008058460047,-0.0805521398,JPY,6J=F,0.0003,0.0021,2014-06-18,0.04931506849,-0.0018,-0.0007170788814,-7.170788814
2014-05-31,12.8605,12.87415516,0.001061227549,0.106179085,MXN,6M=F,0.0003,0.0382,2014-06-18,0.04931506849,-0.0379,0.002930268645,29.30268645
2014-05-31,1.178550383,1.17952345,0.0008253064078,0.08256470668,NZD,6N=F,0.0003,0.0338,2014-06-18,0.04931506849,-0.0335,0.002477361202,24.77361202
2014-05-31,10.586,10.59602656,0.0009467042929,0.09471525588,ZAR,6Z=F,0.0003,0.057352,2014-06-18,0.04931506849,-0.057052,0.003760227581,37.60227581
2014-06-30,1.060782858,1.066552882,0.005424661881,0.5439402001,AUD,6A=F,0.0004,0.027,2014-09-17,0.2164383562,-0.0266,0.01118192216,111.8192216
2014-06-30,2.203,2.20264319,-0.000161978477,-0.01619653592,BRL,6L=F,0.0004,0.108,2014-09-17,0.2164383562,-0.1076,0.02312678865,231.2678865
2014-06-30,1.0676,1.068490254,0.0008335362101,0.08338836979,CAD,6C=F,0.0004,0.00935,2014-09-17,0.2164383562,-0.00895,0.002770659498,27.70659498
2014-06-30,0.8868,0.8859750014,-0.0009307426242,-0.09303096176,CHF,6S=F,0.0004,-0.00012441,2014-09-17,0.2164383562,0.00052441,-0.001044245063,-10.44245063
2014-06-30,0.7304601899,0.7300335967,-0.0005841767282,-0.05840061302,EUR,6E=F,0.0004,0.002414285714,2014-09-17,0.2164383562,-0.002014285714,-0.0001482080393,-1.482080393
2014-06-30,0.5846243788,0.5849663798,0.0005848215581,0.05849925995,GBP,6B=F,0.0004,0.0054394,2014-09-17,0.2164383562,-0.0050394,0.00167554101,16.7554101
2014-06-30,101.28,101.214577,-0.00064617033,-0.06459616069,JPY,6J=F,0.0004,0.0021,2014-09-17,0.2164383562,-0.0017,-0.0002782251245,-2.782251245
2014-06-30,12.9695,13.00390153,0.002648982825,0.265249448,MXN,6M=F,0.0004,0.0344,2014-09-17,0.2164383562,-0.034,0.01000788693,100.0788693
2014-06-30,1.142204455,1.150350847,0.007106852645,0.7132166253,NZD,6N=F,0.0004,0.0352,2014-09-17,0.2164383562,-0.0348,0.01463890744,146.3890744
2014-06-30,10.624,10.66098071,0.003474821213,0.3480865403,ZAR,6Z=F,0.0004,0.05792916667,2014-09-17,0.2164383562,-0.05752916667,0.01592633948,159.2633948
2014-07-31,1.075153209,1.079330789,0.003878037334,0.388556665,AUD,6A=F,0.0003,0.0265,2014-09-17,0.1315068493,-0.0262,0.007323516786,73.23516786
2014-07-31,2.2696,2.265005621,-0.002026363935,-0.2024312246,BRL,6L=F,0.0003,0.108,2014-09-17,0.1315068493,-0.1077,0.01213692374,121.3692374
2014-07-31,1.0889,1.09122652,0.002134299278,0.2136578516,CAD,6C=F,0.0003,0.00948,2014-09-17,0.1315068493,-0.00918,0.003341532155,33.41532155
2014-07-31,0.9086,0.9085127474,-9.603427845e-05,-0.00960296673,CHF,6S=F,0.0003,0.0003333333333,2014-09-17,0.1315068493,-3.333333333e-05,-9.16507168e-05,-0.916507168
2014-07-31,0.7468259895,0.7467144453,-0.0001493688562,-0.01493577012,EUR,6E=F,0.0003,0.002050434783,2014-09-17,0.1315068493,-0.001750434783,8.082530701e-05,0.8082530701
2014-07-31,0.5921013678,0.5925574722,0.0007700183408,0.07703148811,GBP,6B=F,0.0003,0.0055641,2014-09-17,0.1315068493,-0.0052641,0.001462283546,14.62283546
2014-07-31,102.75,102.838343,0.0008594167118,0.08597861162,JPY,6J=F,0.0003,0.0021,2014-09-17,0.1315068493,-0.0018,0.001096129041,10.96129041
2014-07-31,13.237,13.23101334,-0.0004523692795,-0.04522669759,MXN,6M=F,0.0003,0.0331,2014-09-17,0.1315068493,-0.0328,0.003861055378,38.61055378
2014-07-31,1.177856302,1.182732122,0.004131026996,0.413957145,NZD,6N=F,0.0003,0.0367,2014-09-17,0.1315068493,-0.0364,0.008917876311,89.17876311
2014-07-31,10.706,10.75557968,0.004620328099,0.4631018273,ZAR,6Z=F,0.0003,0.0603,2014-09-17,0.1315068493,-0.06,0.01251073906,125.1073906
2014-08-31,1.070205479,1.072386053,0.002035455442,0.2037528388,AUD,6A=F,0.0003,0.0263,2014-09-17,0.04657534247,-0.026,0.003246414347,32.46414347
2014-08-31,2.2381,2.239641641,0.000688579546,0.06888166713,BRL,6L=F,0.0003,0.1081,2014-09-17,0.04657534247,-0.1078,0.005709401464,57.09401464
2014-08-31,1.0858,1.087547588,0.001608199709,0.1609493555,CAD,6C=F,0.0003,0.0095,2014-09-17,0.04657534247,-0.0092,0.002036692859,20.36692859
2014-08-31,0.9174,0.9183580012,0.00104371195,0.1044256807,CHF,6S=F,0.0003,0.00038,2014-09-17,0.04657534247,-8e-05,0.001047437977,10.47437977
2014-08-31,0.7604562738,0.7613246779,0.00114129991,0.114195144,EUR,6E=F,0.0003,0.001915714286,2014-09-17,0.04657534247,-0.001615714286,0.001216552356,12.16552356
2014-08-31,0.6029544769,0.6038282586,0.001448117831,0.1449166859,GBP,6B=F,0.0003,0.0056119,2014-09-17,0.04657534247,-0.0053119,0.001695521392,16.95521392
2014-08-31,104,104.1016028,0.0009764728503,0.09769497552,JPY,6J=F,0.0003,0.0021,2014-09-17,0.04657534247,-0.0018,0.001060308467,10.60308467
2014-08-31,13.069,13.0855794,0.001267801291,0.1268605291,MXN,6M=F,0.0003,0.0331,2014-09-17,0.04657534247,-0.0328,0.002795472524,27.95472524
2014-08-31,1.195171507,1.198322327,0.002632822486,0.2636291407,NZD,6N=F,0.0003,0.0369,2014-09-17,0.04657534247,-0.0366,0.00433748002,43.3748002
2014-08-31,10.6475,10.70377328,0.005271199808,0.5285117024,ZAR,6Z=F,0.0003,0.060056,2014-09-17,0.04657534247,-0.059756,0.008054355972,80.54355972
2014-09-30,1.144557628,1.149821758,0.004588725931,0.4599270256,AUD,6A=F,0.0002,0.0266,2014-12-17,0.2136986301,-0.0264,0.01023036977,102.3036977
2014-09-30,2.4484,2.450980438,0.001053373283,0.1053928275,BRL,6L=F,0.0002,0.1081,2014-12-17,0.2136986301,-0.1079,0.02411145547,241.1145547
2014-09-30,1.1207,1.12258644,0.00168185438,0.168326949,CAD,6C=F,0.0002,0.009275,2014-12-17,0.2136986301,-0.009075,0.003621169448,36.21169448
2014-09-30,0.9554,0.9542895665,-0.001162946705,-0.1162270745,CHF,6S=F,0.0002,0.00025,2014-12-17,0.2136986301,-5e-05,-0.001152261774,-11.52261774
2014-09-30,0.7918910358,0.7914523305,-0.0005541505199,-0.05539970069,EUR,6E=F,0.0002,0.0009709090909,2014-12-17,0.2136986301,-0.0007709090909,-0.0003894083032,-3.894083032
2014-09-30,0.6165228113,0.6176270864,0.00178953205,0.1791134219,GBP,6B=F,0.0002,0.0056291,2014-12-17,0.2136986301,-0.0054291,0.002949723283,29.49723283
2014-09-30,109.66,109.6491277,-9.915067062e-05,-0.009914575536,JPY,6J=F,0.0002,0.0021,2014-12-17,0.2136986301,-0.0019,0.0003068767266,3.068767266
2014-09-30,13.427,13.43002958,0.0002256081366,0.02256335881,MXN,6M=F,0.0002,0.033,2014-12-17,0.2136986301,-0.0328,0.007234923205,72.34923205
2014-09-30,1.284026708,1.29282478,0.006828570812,0.6851938661,NZD,6N=F,0.0002,0.0371,2014-12-17,0.2136986301,-0.0369,0.01471405026,147.1405026
2014-09-30,11.3055,11.31221734,0.0005939894497,0.05941658964,ZAR,6Z=F,0.0002,0.059996,2014-12-17,0.2136986301,-0.059796,0.01337231274,133.7231274
2014-10-31,1.137527016,1.140380865,0.002505676387,0.2508818218,AUD,6A=F,0.0002,0.0272,2014-12-17,0.1287671233,-0.027,0.005982388716,59.82388716
2014-10-31,2.4535,2.444091383,-0.003842145261,-0.3834773665,BRL,6L=F,0.0002,0.1106,2014-12-17,0.1287671233,-0.1104,0.01037374515,103.7374515
2014-10-31,1.1272,1.1286682,0.00130167207,0.1302519612,CAD,6C=F,0.0002,0.00894,2014-12-17,0.1287671233,-0.00874,0.002427096727,24.27096727
2014-10-31,0.9623,0.9622787238,-2.21100151e-05,-0.002210977068,CHF,6S=F,0.0002,0.0004,2014-12-17,0.1287671233,-0.0002,3.643409553e-06,0.03643409553
2014-10-31,0.798084597,0.7980845836,-1.674448119e-08,-1.674448102e-06,EUR,6E=F,0.0002,0.0008260869565,2014-12-17,0.1287671233,-0.0006260869565,8.060267184e-05,0.8060267184
2014-10-31,0.6250390649,0.6255864821,0.0008754294223,0.08758127225,GBP,6B=F,0.0002,0.0055836,2014-12-17,0.1287671233,-0.0053836,0.001568660107,15.68660107
2014-10-31,112.09,112.2586459,0.001503427138,0.1504557851,JPY,6J=F,0.0002,0.00192,2014-12-17,0.1287671233,-0.00172,0.00172490659,17.2490659
2014-10-31,13.4825,13.48253996,2.963528703e-06,0.0002963533094,MXN,6M=F,0.0002,0.033,2014-12-17,0.1287671233,-0.0328,0.004226525173,42.26525173
2014-10-31,1.285347044,1.289989665,0.003605451546,0.3611959004,NZD,6N=F,0.0002,0.0368,2014-12-17,0.1287671233,-0.0366,0.008318328258,83.18328258
2014-10-31,11.047,11.08647456,0.003566959442,0.3573328612,ZAR,6Z=F,0.0002,0.05896296296,2014-12-17,0.1287671233,-0.05876296296,0.01113369714,111.3369714
2014-11-30,1.173158142,1.176747483,0.003054883542,0.3059554454,AUD,6A=F,0.0002,0.0275,2014-12-17,0.04657534247,-0.0273,0.004326390391,43.26390391
2014-11-30,2.572,2.560163878,-0.004612535215,-0.4601913811,BRL,6L=F,0.0002,0.1106,2014-12-17,0.04657534247,-0.1104,0.0005293825932,5.293825932
2014-11-30,1.1426,1.144164743,0.001368521288,0.136945814,CAD,6C=F,0.0002,0.009025,2014-12-17,0.04657534247,-0.008825,0.001779548685,17.79548685
2014-11-30,0.9658,0.966183606,0.0003971110752,0.03971899343,CHF,6S=F,0.0002,0.0004142857143,2014-12-17,0.04657534247,-0.0002142857143,0.0004070915057,4.070915057
2014-11-30,0.8039877794,0.8041170724,0.0001608017429,0.01608146722,EUR,6E=F,0.0002,0.000809,2014-12-17,0.04657534247,-0.000609,0.0001891661265,1.891661265
2014-11-30,0.6394679627,0.6403278534,0.001343793868,0.1344697164,GBP,6B=F,0.0002,0.0055628,2014-12-17,0.04657534247,-0.0053628,0.001593568115,15.93568115
2014-11-30,118.7,118.7084537,7.121639589e-05,0.007121893184,JPY,6J=F,0.0002,0.00182,2014-12-17,0.04657534247,-0.00162,0.0001466684507,1.466684507
2014-11-30,13.921,13.93145653,0.0007508516017,0.07511335613,MXN,6M=F,0.0002,0.033,2014-12-17,0.04657534247,-0.0328,0.002278522835,22.78522835
2014-11-30,1.275510204,1.276650099,0.0008932782576,0.08936773495,NZD,6N=F,0.0002,0.0367,2014-12-17,0.04657534247,-0.0365,0.002593278258,25.93278258
2014-11-30,11.0595,11.11419846,0.004933644261,0.4945834723,ZAR,6Z=F,0.0002,0.05829130435,2014-12-17,0.04657534247,-0.05809130435,0.007639266655,76.39266655
2014-12-31,1.223540927,1.231223822,0.006259597176,0.6279229396,AUD,6A=F,0.0003,0.0275,2015-03-18,0.2109589041,-0.0272,0.01199767937,119.9767937
2014-12-31,2.6563,2.656183503,-4.385792101e-05,-0.004385695927,BRL,6L=F,0.0003,0.1157,2015-03-18,0.2109589041,-0.1154,0.02430079961,243.0079961
2014-12-31,1.1601,1.163196431,0.002665551437,0.2669107178,CAD,6C=F,0.0003,0.00902,2015-03-18,0.2109589041,-0.00872,0.004505113081,45.05113081
2014-12-31,0.9934,0.9926543224,-0.0007509136153,-0.07506317502,CHF,6S=F,0.0003,0.00040234375,2015-03-18,0.2109589041,-0.00010234375,-0.0007293232899,-7.293232899
2014-12-31,0.8263779853,0.8259684241,-0.0004957328972,-0.0495610042,EUR,6E=F,0.0003,0.000809047619,2015-03-18,0.2109589041,-0.000509047619,-0.0003883447694,-3.883447694
2014-12-31,0.6419309282,0.642260741,0.000513650314,0.05137822549,GBP,6B=F,0.0003,0.0055818,2015-03-18,0.2109589041,-0.0052818,0.001627893054,16.27893054
2014-12-31,119.85,119.7748299,-0.00062739861,-0.06272018366,JPY,6J=F,0.0003,0.00179,2015-03-18,0.2109589041,-0.00149,-0.0003130698428,-3.130698428
2014-12-31,14.75,14.76014772,0.0006877443545,0.06879809048,MXN,6M=F,0.0003,0.0331,2015-03-18,0.2109589041,-0.0328,0.007607196409,76.07196409
2014-12-31,1.282709082,1.291655866,0.006950700788,0.6974912974,NZD,6N=F,0.0003,0.0367,2015-03-18,0.2109589041,-0.0364,0.0146296049,146.296049
2014-12-31,11.5425,11.58077572,0.003310582838,0.331606887,ZAR,6Z=F,0.0003,0.060416,2015-03-18,0.2109589041,-0.060116,0.01599258832,159.9258832
2015-01-31,1.288327751,1.288327756,4.54598692e-09,4.54598692e-07,AUD,6A=F,0.0003,0.027,2015-03-18,0.1260273973,-0.0267,0.003364936053,33.64936053
2015-01-31,2.6843,2.662406744,-0.008189481729,-0.8156039278,BRL,6L=F,0.0003,0.1208,2015-03-18,0.1260273973,-0.1205,0.006996819641,69.96819641
2015-01-31,1.2716,1.268874502,-0.002145661756,-0.214336147,CAD,6C=F,0.0003,0.00765,2015-03-18,0.1260273973,-0.00735,-0.001219360387,-12.19360387
2015-01-31,0.921,0.9150805094,-0.006447986481,-0.6427242825,CHF,6S=F,0.0003,-0.004166666667,2015-03-18,0.1260273973,0.004466666667,-0.007010908856,-70.10908856
2015-01-31,0.8857395926,0.8852690841,-0.0005313451399,-0.05312040011,EUR,6E=F,0.0003,0.0006266666667,2015-03-18,0.1260273973,-0.0003266666667,-0.0004901761902,-4.901761902
2015-01-31,0.6655131106,0.6643193849,-0.001795302835,-0.1793692243,GBP,6B=F,0.0003,0.005626,2015-03-18,0.1260273973,-0.005326,-0.001124080917,-11.24080917
2015-01-31,117.44,117.4536044,0.0001158346266,0.01158413357,JPY,6J=F,0.0003,0.00173,2015-03-18,0.1260273973,-0.00143,0.0002960538047,2.960538047
2015-01-31,15.005,14.96557848,-0.002630683117,-0.2627225902,MXN,6M=F,0.0003,0.0331,2015-03-18,0.1260273973,-0.0328,0.001503015513,15.03015513
2015-01-31,1.379690949,1.380643329,0.000690046397,0.06902845338,NZD,6N=F,0.0003,0.0367,2015-03-18,0.1260273973,-0.0364,0.005277443657,52.77443657
2015-01-31,11.651,11.66520824,0.001218744172,0.1219487143,ZAR,6Z=F,0.0003,0.06007619048,2015-03-18,0.1260273973,-0.05977619048,0.008752181876,87.52181876
2015-02-28,1.280409731,1.281394193,0.0007685690753,0.07688645002,AUD,6A=F,0.0002,0.0236,2015-03-18,0.04931506849,-0.0234,0.001922541678,19.22541678
2015-02-28,2.8618,2.878112057,0.005683745904,0.5699929033,BRL,6L=F,0.0002,0.1209,2015-03-18,0.04931506849,-0.1207,0.01163607467,116.3607467
2015-02-28,1.2506,1.25187783,0.001021251796,0.1021773451,CAD,6C=F,0.0002,0.005325,2015-03-18,0.04931506849,-0.005125,0.001273991522,12.73991522
2015-02-28,0.9513,0.9542895665,0.003137684038,0.3142611721,CHF,6S=F,0.0002,-0.00675,2015-03-18,0.04931506849,0.00695,0.002794944312,27.94944312
2015-02-28,0.8930963651,0.8932558851,0.0001785985967,0.01786145464,EUR,6E=F,0.0002,0.000482,2015-03-18,0.04931506849,-0.000282,0.000192505446,1.92505446
2015-02-28,0.6477103439,0.6478362425,0.0001943558325,0.01943747208,GBP,6B=F,0.0002,0.0056363,2015-03-18,0.04931506849,-0.0054363,0.0004624473393,4.624473393
2015-02-28,119.72,119.7031389,-0.0001408480378,-0.01408381191,JPY,6J=F,0.0002,0.00171,2015-03-18,0.04931506849,-0.00151,-6.638228433e-05,-0.6638228433
2015-02-28,14.939,14.94768311,0.0005810691442,0.05812379975,MXN,6M=F,0.0002,0.0331,2015-03-18,0.04931506849,-0.0329,0.002203534898,22.03534898
2015-02-28,1.323276432,1.323977253,0.0005294700257,0.05296102197,NZD,6N=F,0.0002,0.0363,2015-03-18,0.04931506849,-0.0361,0.002309743998,23.09743998
2015-02-28,11.6865,11.69590617,0.0008045512744,0.08048750126,ZAR,6Z=F,0.0002,0.05884285714,2015-03-18,0.04931506849,-0.05864285714,0.003696527791,36.96527791
2015-03-31,1.31147541,1.319087238,0.005787240769,0.5804019198,AUD,6A=F,0.0003,0.023,2015-06-17,0.2136986301,-0.0227,0.01063819967,106.3819967
2015-03-31,3.1843,3.208213165,0.007481651006,0.7509708485,BRL,6L=F,0.0003,0.126,2015-06-17,0.2136986301,-0.1257,0.03434356881,343.4356881
2015-03-31,1.2681,1.267105917,-0.0007842224548,-0.07839150328,CAD,6C=F,0.0003,0.005525,2015-06-17,0.2136986301,-0.005225,0.0003323528877,3.323528877
2015-03-31,0.9712,0.9694619656,-0.001791177286,-0.1789574085,CHF,6S=F,0.0003,-0.00788842625,2015-06-17,0.2136986301,0.00818842625,-0.003541032758,-35.41032758
2015-03-31,0.9310120101,0.9298865583,-0.001209578983,-0.1208847737,EUR,6E=F,0.0003,0.0002718181818,2015-06-17,0.2136986301,2.818181818e-05,-0.001215601399,-12.15601399
2015-03-31,0.6734006734,0.6739906821,0.0008757793407,0.08761629474,GBP,6B=F,0.0003,0.0056436,2015-06-17,0.2136986301,-0.0053436,0.002017699341,20.17699341
2015-03-31,119.96,119.8178803,-0.001185427708,-0.1184725367,JPY,6J=F,0.0003,0.0017,2015-06-17,0.2136986301,-0.0014,-0.0008862496263,-8.862496263
2015-03-31,15.245,15.2532036,0.0005379728139,0.05381175473,MXN,6M=F,0.0003,0.0333,2015-06-17,0.2136986301,-0.033,0.007590027608,75.90027608
2015-03-31,1.336005344,1.345713924,0.007240595508,0.7266872001,NZD,6N=F,0.0003,0.0363,2015-06-17,0.2136986301,-0.036,0.01493374619,149.3374619
2015-03-31,12.1385,12.16915098,0.00252192164,0.252510436,ZAR,6Z=F,0.0003,0.05796153846,2015-06-17,0.2136986301,-0.05766153846,0.01484411342,148.4411342
2015-04-30,1.271132579,1.266464009,-0.003679525384,-0.3672764226,AUD,6A=F,0.0002,0.0225,2015-06-17,0.1315068493,-0.0223,-0.0007469226444,-7.469226444
2015-04-30,3.0121,2.99356384,-0.006172912451,-0.6153899169,BRL,6L=F,0.0002,0.1311,2015-06-17,0.1315068493,-0.1309,0.01104133412,110.4133412
2015-04-30,1.2116,1.209482358,-0.001749335386,-0.174780619,CAD,6C=F,0.0002,0.00618,2015-06-17,0.1315068493,-0.00598,-0.0009629244268,-9.629244268
2015-04-30,0.941,0.9296271809,-0.01215951455,-1.208588638,CHF,6S=F,0.0002,-0.006854166667,2015-06-17,0.1315068493,0.007054166667,-0.01308718578,-130.8718578
2015-04-30,0.8958967927,0.8876264654,-0.009274212147,-0.9231339281,EUR,6E=F,0.0002,4.7e-05,2015-06-17,0.1315068493,0.000153,-0.009294332695,-92.94332695
2015-04-30,0.6524008351,0.6512960652,-0.001694826668,-0.169339126,GBP,6B=F,0.0002,0.005695,2015-06-17,0.1315068493,-0.005495,-0.0009721965311,-9.721965311
2015-04-30,119.86,119.3602292,-0.004178338409,-0.4169621298,JPY,6J=F,0.0002,0.0017,2015-06-17,0.1315068493,-0.0015,-0.003981078135,-39.81078135
2015-04-30,15.3855,15.37279052,-0.0008264097695,-0.0826068387,MXN,6M=F,0.0002,0.0331,2015-06-17,0.1315068493,-0.0329,0.003500165573,35.00165573
2015-04-30,1.317349493,1.316135796,-0.0009217419472,-0.09213172736,NZD,6N=F,0.0002,0.0363,2015-06-17,0.1315068493,-0.0361,0.003825655313,38.25655313
2015-04-30,11.9355,11.95100131,0.001297914143,0.1298756798,ZAR,6Z=F,0.0002,0.05794285714,2015-06-17,0.1315068493,-0.05774285714,0.008891495356,88.91495356
2015-05-31,1.30565348,1.30736039,0.001306469059,0.1307322862,AUD,6A=F,0.0002,0.0215,2015-06-17,0.04657534247,-0.0213,0.002298523854,22.98523854
2015-05-31,3.1855,3.178639635,-0.002155945115,-0.2153622735,BRL,6L=F,0.0002,0.1313,2015-06-17,0.04657534247,-0.1311,0.003950082282,39.50082282
2015-05-31,1.2466,1.244864896,-0.00139283832,-0.1391868771,CAD,6C=F,0.0002,0.006575,2015-06-17,0.04657534247,-0.006375,-0.001095920512,-10.95920512
2015-05-31,0.9404,0.9395847556,-0.0008672883723,-0.08669123864,CHF,6S=F,0.0002,-0.0081541675,2015-06-17,0.04657534247,0.0083541675,-0.001256386585,-12.56386585
2015-05-31,0.9095870475,0.9104980589,0.001001064693,0.1001565926,EUR,6E=F,0.0002,-0.0001036842105,2015-06-17,0.04657534247,0.0003036842105,0.0009869204972,9.869204972
2015-05-31,0.6541933796,0.6540650024,-0.0001962565975,-0.01962373404,GBP,6B=F,0.0002,0.0056798,2015-06-17,0.04657534247,-0.0054798,5.896696418e-05,0.5896696418
2015-05-31,123.98,124.0386941,0.0004733040827,0.04734161088,JPY,6J=F,0.0002,0.00169,2015-06-17,0.04657534247,-0.00149,0.000542701343,5.42701343
2015-05-31,15.3688,15.41782272,0.003184679171,0.3189755649,MXN,6M=F,0.0002,0.0331,2015-06-17,0.04657534247,-0.0329,0.004717007938,47.17007938
2015-05-31,1.406271973,1.408847553,0.00182981969,0.1831494832,NZD,6N=F,0.0002,0.0353,2015-06-17,0.04657534247,-0.0351,0.003464614211,34.64614211
2015-05-31,12.142,12.17285493,0.002537950005,0.2541173327,ZAR,6Z=F,0.0002,0.05723043478,2015-06-17,0.04657534247,-0.05703043478,0.005194162036,51.94162036
2015-06-30,1.298026999,1.301236224,0.002469335975,0.2472387296,AUD,6A=F,0.0002,0.0215,2015-09-16,0.2136986301,-0.0213,0.007021116797,70.21116797
2015-06-30,3.1106,3.111387807,0.0002532332952,0.02532653614,BRL,6L=F,0.0002,0.1364,2015-09-16,0.2136986301,-0.1362,0.02935898672,293.5898672
2015-06-30,1.2473,1.250312611,0.00241239401,0.2415306174,CAD,6C=F,0.0002,0.0061,2015-09-16,0.2136986301,-0.0059,0.003673215928,36.73215928
2015-06-30,0.9346,0.9326618684,-0.002075908371,-0.2073755164,CHF,6S=F,0.0002,-0.007675758333,2015-09-16,0.2136986301,0.007875758333,-0.003758947138,-37.58947138
2015-06-30,0.8965393581,0.8963786385,-0.0001792827364,-0.01792666662,EUR,6E=F,0.0002,-0.0001390909091,2015-09-16,0.2136986301,0.0003390909091,-0.0002517459992,-2.517459992
2015-06-30,0.6358491766,0.6359300516,0.0001271839868,0.0127192075,GBP,6B=F,0.0002,0.0057188,2015-09-16,0.2136986301,-0.0055188,0.001306543987,13.06543987
2015-06-30,122.1,122.2045753,0.0008561056755,0.08564722385,JPY,6J=F,0.0002,0.00169,2015-09-16,0.2136986301,-0.00149,0.001174516634,11.74516634
2015-06-30,15.6902,15.73564052,0.002891922503,0.2896108145,MXN,6M=F,0.0002,0.0331,2015-09-16,0.2136986301,-0.0329,0.009922607434,99.22607434
2015-06-30,1.475361464,1.485001518,0.006512774964,0.6534029199,NZD,6N=F,0.0002,0.0333,2015-09-16,0.2136986301,-0.0331,0.01358619962,135.8619962
2015-06-30,12.145,12.20256233,0.004728394028,0.4739590523,ZAR,6Z=F,0.0002,0.057628,2015-09-16,0.2136986301,-0.057428,0.01700067896,170.0067896
2015-07-31,1.363884343,1.374381569,0.007667098944,0.7696566409,AUD,6A=F,0.0003,0.0214,2015-09-16,0.1287671233,-0.0211,0.01038408525,103.8408525
2015-07-31,3.4078,3.393857252,-0.004099814776,-0.4091422009,BRL,6L=F,0.0003,0.1413,2015-09-16,0.1287671233,-0.141,0.01405634961,140.5634961
2015-07-31,1.3047,1.309586185,0.003738068582,0.3745063874,CAD,6C=F,0.0003,0.0047,2015-09-16,0.1287671233,-0.0044,0.004304643924,43.04643924
